Airline Service Quality Performance System : Airport View : BTS TranStats : Causes Of NAS Delay (Minutes),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
From 01/2000 To 12/2018 : ASPM Flights,,,,,,,,,,,,,,,,
Facility,Date,Wx,Vol,Eqpt,Rwy,Oth,Total,,,,,,,,,
ABQ,Mar-10,2398,869,0,25,0,3292,,,,,,,,,
ABQ,Apr-10,1698,396,0,82,109,2285,,,,,,,,,
ABQ,May-10,2482,640,0,82,0,3204,,,,,,,,,
ABQ,Jun-10,2521,348,43,85,20,3017,,,,,,,,,
ABQ,Jul-10,3025,326,40,223,62,3676,,,,,,,,,
ABQ,Aug-10,1679,320,0,92,0,2091,,,,,,,,,
ABQ,Sep-10,1359,265,0,580,95,2299,,,,,,,,,
ABQ,Oct-10,1417,368,8,517,72,2382,,,,,,,,,
ABQ,Nov-10,1643,619,41,326,25,2654,,,,,,,,,
ABQ,Dec-10,3120,236,0,73,7,3436,,,,,,,,,
ABQ,Jan-11,1327,862,636,444,6,3275,,,,,,,,,
ABQ,Feb-11,2877,1036,15,84,172,4184,,,,,,,,,
ABQ,Mar-11,1847,426,0,17,41,2331,,,,,,,,,
ABQ,Apr-11,3459,1115,0,152,176,4902,,,,,,,,,
ABQ,May-11,3745,561,0,215,65,4586,,,,,,,,,
ABQ,Jun-11,2470,417,0,260,192,3339,,,,,,,,,
ABQ,Jul-11,2011,274,0,93,162,2540,,,,,,,,,
ABQ,Aug-11,1063,338,0,99,274,1774,,,,,,,,,
ABQ,Sep-11,1091,143,0,70,51,1355,,,,,,,,,
ABQ,Oct-11,792,827,31,31,137,1818,,,,,,,,,
ABQ,Nov-11,976,819,0,19,282,2096,,,,,,,,,
ABQ,Dec-11,1973,513,32,156,536,3210,,,,,,,,,
ABQ,Jan-12,680,153,0,123,300,1256,,,,,,,,,
ABQ,Feb-12,907,414,0,130,127,1578,,,,,,,,,
ABQ,Mar-12,3360,1153,0,308,332,5153,,,,,,,,,
ABQ,Apr-12,1102,485,0,166,93,1846,,,,,,,,,
ABQ,May-12,1679,432,0,188,10,2309,,,,,,,,,
ABQ,Jun-12,1621,400,0,150,450,2621,,,,,,,,,
ABQ,Jul-12,2443,280,0,186,151,3060,,,,,,,,,
ABQ,Aug-12,1504,720,51,338,57,2670,,,,,,,,,
ABQ,Sep-12,1200,641,0,410,32,2283,,,,,,,,,
ABQ,Oct-12,741,1274,0,262,164,2441,,,,,,,,,
ABQ,Nov-12,656,291,0,199,89,1235,,,,,,,,,
ABQ,Dec-12,1679,832,0,99,25,2635,,,,,,,,,
ABQ,Jan-13,1686,244,0,63,38,2031,,,,,,,,,
ABQ,Feb-13,1620,298,0,0,77,1995,,,,,,,,,
ABQ,Mar-13,2276,553,0,49,23,2901,,,,,,,,,
ABQ,Apr-13,3403,740,0,187,381,4711,,,,,,,,,
ABQ,May-13,3486,394,0,168,10,4058,,,,,,,,,
ABQ,Jun-13,2369,904,13,155,168,3609,,,,,,,,,
ABQ,Jul-13,2278,1756,0,533,119,4686,,,,,,,,,
ABQ,Aug-13,2375,744,5,116,98,3338,,,,,,,,,
ABQ,Sep-13,1815,702,0,245,13,2775,,,,,,,,,
ABQ,Oct-13,1652,1501,0,158,408,3719,,,,,,,,,
ABQ,Nov-13,1276,1044,0,70,65,2455,,,,,,,,,
ABQ,Dec-13,2317,2422,13,216,41,5009,,,,,,,,,
ABQ,Jan-14,1515,540,0,17,201,2273,,,,,,,,,
ABQ,Feb-14,1360,427,0,59,443,2289,,,,,,,,,
ABQ,Mar-14,1121,886,0,340,101,2448,,,,,,,,,
ABQ,Apr-14,814,904,0,0,187,1905,,,,,,,,,
ABQ,May-14,1786,389,10,130,75,2390,,,,,,,,,
ABQ,Jun-14,3129,611,0,114,14,3868,,,,,,,,,
ABQ,Jul-14,2778,1150,0,178,162,4268,,,,,,,,,
ABQ,Aug-14,2084,471,0,83,24,2662,,,,,,,,,
ABQ,Sep-14,1468,525,0,336,84,2413,,,,,,,,,
ABQ,Oct-14,1320,509,459,186,265,2739,,,,,,,,,
ABQ,Nov-14,707,861,0,27,218,1813,,,,,,,,,
ABQ,Dec-14,1232,1339,0,88,73,2732,,,,,,,,,
ABQ,Jan-15,939,1038,0,67,81,2125,,,,,,,,,
ABQ,Feb-15,968,573,0,0,584,2125,,,,,,,,,
ABQ,Mar-15,898,662,0,471,234,2265,,,,,,,,,
ABQ,Apr-15,1234,576,0,102,98,2010,,,,,,,,,
ABQ,May-15,1142,780,0,115,314,2351,,,,,,,,,
ABQ,Jun-15,951,666,0,201,71,1889,,,,,,,,,
ABQ,Jul-15,1571,279,0,796,127,2773,,,,,,,,,
ABQ,Aug-15,905,566,0,488,0,1959,,,,,,,,,
ABQ,Sep-15,551,156,0,138,0,845,,,,,,,,,
ABQ,Oct-15,1104,352,0,177,38,1671,,,,,,,,,
ABQ,Nov-15,1128,892,0,7,142,2169,,,,,,,,,
ABQ,Dec-15,1659,492,0,211,165,2527,,,,,,,,,
ABQ,Jan-16,418,423,0,25,45,911,,,,,,,,,
ABQ,Feb-16,183,277,0,8,55,523,,,,,,,,,
ABQ,Mar-16,668,574,0,3,17,1262,,,,,,,,,
ABQ,Apr-16,1125,476,0,2,71,1674,,,,,,,,,
ABQ,May-16,1328,672,48,38,112,2198,,,,,,,,,
ABQ,Jun-16,1593,765,0,247,29,2634,,,,,,,,,
ABQ,Jul-16,1023,574,0,74,118,1789,,,,,,,,,
ABQ,Aug-16,1299,411,0,95,46,1851,,,,,,,,,
ABQ,Sep-16,968,383,0,165,0,1516,,,,,,,,,
ABQ,Oct-16,183,242,0,102,163,690,,,,,,,,,
ABQ,Nov-16,697,246,0,115,18,1076,,,,,,,,,
ABQ,Dec-16,315,716,0,989,284,2304,,,,,,,,,
ABQ,Jan-17,817,506,0,267,25,1615,,,,,,,,,
ABQ,Feb-17,566,476,0,132,35,1209,,,,,,,,,
ABQ,Mar-17,774,541,0,77,280,1672,,,,,,,,,
ABQ,Apr-17,506,402,0,198,34,1140,,,,,,,,,
ABQ,May-17,1223,341,0,892,7,2463,,,,,,,,,
ABQ,Jun-17,1427,481,0,0,0,1908,,,,,,,,,
ABQ,Jul-17,1038,452,0,109,138,1737,,,,,,,,,
ABQ,Aug-17,1774,752,0,60,35,2621,,,,,,,,,
ABQ,Sep-17,582,360,0,279,111,1332,,,,,,,,,
ABQ,Oct-17,609,414,0,221,104,1348,,,,,,,,,
ABQ,Nov-17,336,239,0,41,0,616,,,,,,,,,
ABQ,Dec-17,1167,1087,0,196,0,2450,,,,,,,,,
ABQ,Jan-18,494,336,0,297,71,1198,,,,,,,,,
ABQ,Feb-18,2268,1579,0,295,28,4170,,,,,,,,,
ABQ,Mar-18,929,1231,0,205,140,2505,,,,,,,,,
ABQ,Apr-18,769,1165,0,307,47,2288,,,,,,,,,
ABQ,May-18,1917,756,0,445,47,3165,,,,,,,,,
ABQ,Jun-18,2566,919,0,103,437,4025,,,,,,,,,
ABQ,Jul-18,3024,1205,0,156,129,4514,,,,,,,,,
ABQ,Aug-18,2309,965,0,150,540,3964,,,,,,,,,
ABQ,Sep-18,1254,692,0,76,103,2125,,,,,,,,,
ABQ,Oct-18,2229,984,7,448,183,3851,,,,,,,,,
ABQ,Nov-18,1608,997,9,165,125,2904,,,,,,,,,
ABR,Nov-10,43,0,0,0,0,43,,,,,,,,,
ABR,Dec-10,30,0,0,0,0,30,,,,,,,,,
ABR,Mar-12,17,0,0,0,0,17,,,,,,,,,
ABR,Apr-12,0,0,0,0,0,0,,,,,,,,,
ABR,May-12,50,0,0,0,0,50,,,,,,,,,
ABR,Jun-12,18,0,0,0,0,18,,,,,,,,,
ABR,Jul-12,0,0,0,0,0,0,,,,,,,,,
ABR,Aug-12,0,0,0,0,0,0,,,,,,,,,
ABR,Sep-12,0,15,0,0,0,15,,,,,,,,,
ABR,Oct-12,35,0,0,0,0,35,,,,,,,,,
ABR,Nov-12,24,0,0,0,0,24,,,,,,,,,
ABR,Dec-12,114,0,0,0,0,114,,,,,,,,,
ABR,Jan-13,65,0,0,0,0,65,,,,,,,,,
ABR,Feb-13,68,0,0,0,0,68,,,,,,,,,
ABR,Mar-13,70,0,0,0,0,70,,,,,,,,,
ABR,Apr-13,66,0,0,0,0,66,,,,,,,,,
ABR,May-13,21,0,0,0,0,21,,,,,,,,,
ABR,Jun-13,45,0,0,0,0,45,,,,,,,,,
ABR,Jul-13,0,6,0,0,0,6,,,,,,,,,
ABR,Aug-13,8,0,0,0,0,8,,,,,,,,,
ABR,Sep-13,29,0,0,0,0,29,,,,,,,,,
ABR,Oct-13,20,0,0,0,0,20,,,,,,,,,
ABR,Nov-13,38,0,0,0,0,38,,,,,,,,,
ABR,Dec-13,424,0,0,0,0,424,,,,,,,,,
ABR,Jan-14,181,0,0,0,0,181,,,,,,,,,
ABR,Feb-14,0,0,0,0,98,98,,,,,,,,,
ABR,Mar-14,10,0,0,0,0,10,,,,,,,,,
ABR,Apr-14,33,0,0,0,0,33,,,,,,,,,
ABR,May-14,6,0,0,0,0,6,,,,,,,,,
ABR,Jun-14,85,0,0,0,0,85,,,,,,,,,
ABR,Jul-14,1,0,0,0,0,1,,,,,,,,,
ABR,Aug-14,2,0,0,0,0,2,,,,,,,,,
ABR,Sep-14,12,0,0,0,0,12,,,,,,,,,
ABR,Oct-14,21,0,0,0,0,21,,,,,,,,,
ABR,Nov-14,113,0,0,0,105,218,,,,,,,,,
ABR,Dec-14,0,79,0,0,0,79,,,,,,,,,
ABR,Jan-15,148,0,0,11,0,159,,,,,,,,,
ABR,Feb-15,28,0,0,0,0,28,,,,,,,,,
ABR,Mar-15,52,0,0,0,0,52,,,,,,,,,
ABR,Apr-15,0,0,0,0,0,0,,,,,,,,,
ABR,May-15,0,0,0,0,0,0,,,,,,,,,
ABR,Jun-15,34,0,0,0,0,34,,,,,,,,,
ABR,Jul-15,37,0,0,0,0,37,,,,,,,,,
ABR,Aug-15,0,0,0,0,0,0,,,,,,,,,
ABR,Sep-15,0,31,0,0,0,31,,,,,,,,,
ABR,Oct-15,43,0,0,0,0,43,,,,,,,,,
ABR,Nov-15,120,0,0,0,0,120,,,,,,,,,
ABR,Dec-15,73,0,0,0,0,73,,,,,,,,,
ABR,Jan-16,9,0,0,0,0,9,,,,,,,,,
ABR,Feb-16,59,0,0,0,0,59,,,,,,,,,
ABR,Mar-16,77,0,0,0,0,77,,,,,,,,,
ABR,Apr-16,0,0,0,0,0,0,,,,,,,,,
ABR,May-16,0,25,0,0,0,25,,,,,,,,,
ABR,Jun-16,45,0,0,0,0,45,,,,,,,,,
ABR,Jul-16,17,0,0,0,0,17,,,,,,,,,
ABR,Aug-16,77,0,0,0,0,77,,,,,,,,,
ABR,Sep-16,42,0,0,0,0,42,,,,,,,,,
ABR,Oct-16,73,0,0,0,0,73,,,,,,,,,
ABR,Nov-16,15,0,0,0,0,15,,,,,,,,,
ABR,Dec-16,177,0,0,0,0,177,,,,,,,,,
ABR,Jan-17,87,0,0,0,0,87,,,,,,,,,
ABR,Feb-17,72,0,0,0,0,72,,,,,,,,,
ABR,Mar-17,44,0,0,0,0,44,,,,,,,,,
ABR,Apr-17,0,0,0,0,0,0,,,,,,,,,
ABR,May-17,0,0,0,0,0,0,,,,,,,,,
ABR,Jun-17,0,0,0,0,0,0,,,,,,,,,
ABR,Jul-17,29,0,0,0,0,29,,,,,,,,,
ABR,Aug-17,21,0,0,0,0,21,,,,,,,,,
ABR,Sep-17,58,0,0,0,0,58,,,,,,,,,
ABR,Oct-17,16,0,0,0,0,16,,,,,,,,,
ABR,Nov-17,43,0,0,0,0,43,,,,,,,,,
ABR,Dec-17,36,48,0,0,0,84,,,,,,,,,
ABR,Jan-18,60,0,0,0,0,60,,,,,,,,,
ABR,Feb-18,97,0,0,0,0,97,,,,,,,,,
ABR,Mar-18,24,0,0,0,0,24,,,,,,,,,
ABR,Apr-18,409,0,0,0,0,409,,,,,,,,,
ABR,May-18,199,0,0,0,0,199,,,,,,,,,
ABR,Jun-18,76,0,0,0,0,76,,,,,,,,,
ABR,Jul-18,306,0,0,0,0,306,,,,,,,,,
ABR,Aug-18,23,0,0,0,0,23,,,,,,,,,
ABR,Sep-18,2,0,0,0,0,2,,,,,,,,,
ABR,Oct-18,74,0,0,0,0,74,,,,,,,,,
ABR,Nov-18,197,0,0,0,0,197,,,,,,,,,
ABY,Jun-03,136,0,0,0,6,142,,,,,,,,,
ABY,Jul-03,316,47,0,0,8,371,,,,,,,,,
ABY,Aug-03,295,72,0,0,0,367,,,,,,,,,
ABY,Sep-03,48,18,0,0,5,71,,,,,,,,,
ABY,Oct-03,174,8,0,0,58,240,,,,,,,,,
ABY,Nov-03,43,3,0,0,0,46,,,,,,,,,
ABY,Dec-03,114,43,0,0,0,157,,,,,,,,,
ABY,Jan-04,223,77,0,0,0,300,,,,,,,,,
ABY,Feb-04,310,15,0,0,0,325,,,,,,,,,
ABY,Mar-04,57,49,0,0,0,106,,,,,,,,,
ABY,Apr-04,48,0,65,0,27,140,,,,,,,,,
ABY,May-04,0,0,0,0,22,22,,,,,,,,,
ABY,Jun-04,94,0,0,0,19,113,,,,,,,,,
ABY,Jul-04,183,0,0,0,0,183,,,,,,,,,
ABY,Aug-04,24,0,0,0,60,84,,,,,,,,,
ABY,Sep-04,61,0,0,0,0,61,,,,,,,,,
ABY,Oct-04,209,0,0,0,0,209,,,,,,,,,
ABY,Nov-04,76,28,0,0,0,104,,,,,,,,,
ABY,Dec-04,112,5,0,0,0,117,,,,,,,,,
ABY,Jan-05,152,67,0,0,29,248,,,,,,,,,
ABY,Feb-05,150,17,0,0,54,221,,,,,,,,,
ABY,Mar-05,188,8,0,0,1,197,,,,,,,,,
ABY,Apr-05,74,1,0,0,10,85,,,,,,,,,
ABY,May-05,42,2,0,0,23,67,,,,,,,,,
ABY,Jun-05,195,6,23,18,0,242,,,,,,,,,
ABY,Jul-05,139,0,0,0,0,139,,,,,,,,,
ABY,Aug-05,274,0,0,0,24,298,,,,,,,,,
ABY,Sep-05,37,0,0,0,17,54,,,,,,,,,
ABY,Oct-05,216,0,0,0,77,293,,,,,,,,,
ABY,Nov-05,450,0,0,0,20,470,,,,,,,,,
ABY,Dec-05,133,0,0,0,34,167,,,,,,,,,
ABY,Jan-06,135,42,0,0,0,177,,,,,,,,,
ABY,Feb-06,61,40,0,0,31,132,,,,,,,,,
ABY,Mar-06,57,40,0,27,0,124,,,,,,,,,
ABY,Apr-06,79,100,0,0,6,185,,,,,,,,,
ABY,May-06,315,151,0,0,0,466,,,,,,,,,
ABY,Jun-06,270,207,0,0,11,488,,,,,,,,,
ABY,Jul-06,132,151,0,0,20,303,,,,,,,,,
ABY,Aug-06,622,93,17,0,0,732,,,,,,,,,
ABY,Sep-06,262,3,0,270,0,535,,,,,,,,,
ABY,Oct-06,283,0,0,207,0,490,,,,,,,,,
ABY,Nov-06,123,137,0,42,0,302,,,,,,,,,
ABY,Dec-06,272,37,0,0,0,309,,,,,,,,,
ABY,Jan-07,350,79,0,0,21,450,,,,,,,,,
ABY,Feb-07,169,59,0,0,0,228,,,,,,,,,
ABY,Mar-07,219,28,0,0,0,247,,,,,,,,,
ABY,Apr-07,72,33,0,0,0,105,,,,,,,,,
ABY,May-07,27,53,0,0,0,80,,,,,,,,,
ABY,Jun-07,657,30,0,0,0,687,,,,,,,,,
ABY,Jul-07,253,14,0,7,0,274,,,,,,,,,
ABY,Aug-07,394,45,0,24,0,463,,,,,,,,,
ABY,Sep-07,261,148,0,0,30,439,,,,,,,,,
ABY,Oct-07,247,70,0,0,0,317,,,,,,,,,
ABY,Nov-07,39,86,4,6,26,161,,,,,,,,,
ABY,Dec-07,160,81,0,7,0,248,,,,,,,,,
ABY,Jan-08,82,31,82,0,39,234,,,,,,,,,
ABY,Feb-08,413,9,0,0,0,422,,,,,,,,,
ABY,Mar-08,236,56,0,0,16,308,,,,,,,,,
ABY,Apr-08,422,55,22,12,0,511,,,,,,,,,
ABY,May-08,139,50,0,0,0,189,,,,,,,,,
ABY,Jun-08,277,74,0,0,0,351,,,,,,,,,
ABY,Jul-08,224,18,0,0,18,260,,,,,,,,,
ABY,Aug-08,499,41,0,0,11,551,,,,,,,,,
ABY,Sep-08,95,116,0,0,15,226,,,,,,,,,
ABY,Oct-08,177,176,0,39,30,422,,,,,,,,,
ABY,Nov-08,140,178,0,0,0,318,,,,,,,,,
ABY,Dec-08,203,273,18,0,0,494,,,,,,,,,
ABY,Jan-09,127,24,0,0,24,175,,,,,,,,,
ABY,Feb-09,69,19,0,0,0,88,,,,,,,,,
ABY,Mar-09,124,136,0,0,0,260,,,,,,,,,
ABY,Apr-09,94,28,0,0,11,133,,,,,,,,,
ABY,May-09,275,112,0,0,23,410,,,,,,,,,
ABY,Jun-09,146,70,0,18,0,234,,,,,,,,,
ABY,Jul-09,211,115,0,0,0,326,,,,,,,,,
ABY,Aug-09,153,3,0,0,0,156,,,,,,,,,
ABY,Sep-09,85,88,0,0,0,173,,,,,,,,,
ABY,Oct-09,19,1,0,0,37,57,,,,,,,,,
ABY,Nov-09,65,18,36,0,0,119,,,,,,,,,
ABY,Dec-09,140,0,0,0,0,140,,,,,,,,,
ABY,Jan-10,4,0,0,0,0,4,,,,,,,,,
ABY,Feb-10,22,0,0,3,20,45,,,,,,,,,
ABY,Mar-10,41,21,0,0,0,62,,,,,,,,,
ABY,Apr-10,4,0,0,0,0,4,,,,,,,,,
ABY,May-10,74,25,0,1,0,100,,,,,,,,,
ABY,Jun-10,28,1,0,0,0,29,,,,,,,,,
ABY,Jul-10,37,2,15,0,0,54,,,,,,,,,
ABY,Aug-10,30,0,0,0,0,30,,,,,,,,,
ABY,Sep-10,72,19,0,2,0,93,,,,,,,,,
ABY,Oct-10,19,25,0,0,0,44,,,,,,,,,
ABY,Nov-10,6,0,0,0,0,6,,,,,,,,,
ABY,Dec-10,116,0,0,0,0,116,,,,,,,,,
ABY,Jan-11,20,18,0,0,0,38,,,,,,,,,
ABY,Feb-11,45,0,0,0,0,45,,,,,,,,,
ABY,Mar-11,99,84,0,0,0,183,,,,,,,,,
ABY,Apr-11,41,88,0,0,0,129,,,,,,,,,
ABY,May-11,65,64,0,0,0,129,,,,,,,,,
ABY,Jun-11,55,74,0,0,0,129,,,,,,,,,
ABY,Jul-11,55,92,0,0,29,176,,,,,,,,,
ABY,Aug-11,133,52,0,0,6,191,,,,,,,,,
ABY,Sep-11,314,1,0,0,0,315,,,,,,,,,
ABY,Oct-11,50,77,7,23,0,157,,,,,,,,,
ABY,Nov-11,32,50,0,0,10,92,,,,,,,,,
ABY,Dec-11,32,42,0,44,0,118,,,,,,,,,
ABY,Jan-12,61,2,0,0,0,63,,,,,,,,,
ABY,Feb-12,4,15,0,20,0,39,,,,,,,,,
ABY,Mar-12,23,14,0,24,0,61,,,,,,,,,
ABY,Apr-12,0,0,0,0,0,0,,,,,,,,,
ABY,May-12,24,21,0,0,0,45,,,,,,,,,
ABY,Jun-12,89,13,0,7,15,124,,,,,,,,,
ABY,Jul-12,245,77,0,0,0,322,,,,,,,,,
ABY,Aug-12,99,56,0,0,0,155,,,,,,,,,
ABY,Sep-12,0,171,0,6,3,180,,,,,,,,,
ABY,Oct-12,7,20,0,0,0,27,,,,,,,,,
ABY,Nov-12,0,28,0,0,0,28,,,,,,,,,
ABY,Dec-12,33,85,0,0,0,118,,,,,,,,,
ABY,Jan-13,191,13,0,0,0,204,,,,,,,,,
ABY,Feb-13,97,76,0,0,0,173,,,,,,,,,
ABY,Mar-13,129,15,0,0,0,144,,,,,,,,,
ABY,Apr-13,64,42,0,0,0,106,,,,,,,,,
ABY,May-13,123,17,0,0,0,140,,,,,,,,,
ABY,Jun-13,391,44,0,0,10,445,,,,,,,,,
ABY,Jul-13,93,19,0,0,0,112,,,,,,,,,
ABY,Aug-13,171,72,0,14,0,257,,,,,,,,,
ABY,Sep-13,0,33,0,0,0,33,,,,,,,,,
ABY,Oct-13,338,4,0,0,0,342,,,,,,,,,
ABY,Nov-13,0,127,0,0,0,127,,,,,,,,,
ABY,Dec-13,28,193,0,18,0,239,,,,,,,,,
ABY,Jan-14,76,40,0,0,0,116,,,,,,,,,
ABY,Feb-14,1,9,0,0,0,10,,,,,,,,,
ABY,Mar-14,0,117,0,0,0,117,,,,,,,,,
ABY,Apr-14,54,30,0,0,0,84,,,,,,,,,
ABY,May-14,41,3,0,0,0,44,,,,,,,,,
ABY,Jun-14,131,13,0,0,1,145,,,,,,,,,
ABY,Jul-14,68,13,0,0,0,81,,,,,,,,,
ABY,Aug-14,146,5,0,0,0,151,,,,,,,,,
ABY,Sep-14,81,30,0,36,0,147,,,,,,,,,
ABY,Oct-14,85,16,0,19,0,120,,,,,,,,,
ABY,Nov-14,5,28,0,0,0,33,,,,,,,,,
ABY,Dec-14,0,5,0,0,0,5,,,,,,,,,
ABY,Jan-15,61,33,0,0,0,94,,,,,,,,,
ABY,Feb-15,32,39,0,0,0,71,,,,,,,,,
ABY,Mar-15,52,13,0,0,0,65,,,,,,,,,
ABY,Apr-15,87,35,0,0,0,122,,,,,,,,,
ABY,May-15,112,38,0,0,0,150,,,,,,,,,
ABY,Jun-15,61,12,0,0,0,73,,,,,,,,,
ABY,Jul-15,33,46,0,20,0,99,,,,,,,,,
ABY,Aug-15,42,47,0,23,0,112,,,,,,,,,
ABY,Sep-15,143,13,0,0,0,156,,,,,,,,,
ABY,Oct-15,0,160,10,10,0,180,,,,,,,,,
ABY,Nov-15,60,59,0,0,7,126,,,,,,,,,
ABY,Dec-15,67,51,0,40,5,163,,,,,,,,,
ABY,Jan-16,32,173,0,0,0,205,,,,,,,,,
ABY,Feb-16,38,21,0,0,0,59,,,,,,,,,
ABY,Mar-16,32,15,0,0,16,63,,,,,,,,,
ABY,Apr-16,83,22,0,0,0,105,,,,,,,,,
ABY,May-16,15,22,0,0,0,37,,,,,,,,,
ABY,Jun-16,29,0,0,0,0,29,,,,,,,,,
ABY,Jul-16,55,12,0,0,0,67,,,,,,,,,
ABY,Aug-16,0,78,0,0,0,78,,,,,,,,,
ABY,Sep-16,0,22,0,0,0,22,,,,,,,,,
ABY,Oct-16,12,0,0,0,0,12,,,,,,,,,
ABY,Nov-16,0,2,0,0,0,2,,,,,,,,,
ABY,Dec-16,9,24,0,0,0,33,,,,,,,,,
ABY,Jan-17,146,27,0,0,0,173,,,,,,,,,
ABY,Feb-17,0,32,0,0,0,32,,,,,,,,,
ABY,Mar-17,22,5,0,0,0,27,,,,,,,,,
ABY,Apr-17,61,0,0,0,0,61,,,,,,,,,
ABY,May-17,22,15,0,0,0,37,,,,,,,,,
ABY,Jun-17,83,70,0,34,26,213,,,,,,,,,
ABY,Jul-17,131,47,0,0,0,178,,,,,,,,,
ABY,Aug-17,29,67,0,0,20,116,,,,,,,,,
ABY,Jan-18,35,8,0,0,0,43,,,,,,,,,
ABY,Feb-18,24,53,0,0,6,83,,,,,,,,,
ABY,Mar-18,0,60,0,37,0,97,,,,,,,,,
ABY,Apr-18,0,22,0,0,0,22,,,,,,,,,
ABY,May-18,33,16,0,72,0,121,,,,,,,,,
ABY,Jun-18,306,16,0,0,23,345,,,,,,,,,
ABY,Jul-18,32,44,0,22,0,98,,,,,,,,,
ABY,Aug-18,87,102,0,0,0,189,,,,,,,,,
ABY,Sep-18,9,32,0,0,0,41,,,,,,,,,
ABY,Oct-18,48,1483,0,3,0,1534,,,,,,,,,
ABY,Nov-18,92,60,33,0,0,185,,,,,,,,,
ACK,Jun-03,183,47,0,0,23,253,,,,,,,,,
ACK,Jul-03,300,44,0,0,0,344,,,,,,,,,
ACK,Aug-03,478,49,59,117,29,732,,,,,,,,,
ACK,Sep-03,7,0,0,0,0,7,,,,,,,,,
ACK,Jun-04,51,30,0,21,21,123,,,,,,,,,
ACK,Jul-04,853,83,0,42,1,979,,,,,,,,,
ACK,Aug-04,463,188,0,0,105,756,,,,,,,,,
ACK,Sep-04,29,14,0,0,16,59,,,,,,,,,
ACK,Jun-05,178,56,0,0,0,234,,,,,,,,,
ACK,Jul-05,433,60,0,0,0,493,,,,,,,,,
ACK,Aug-05,120,37,0,106,0,263,,,,,,,,,
ACK,Sep-05,0,3,0,0,0,3,,,,,,,,,
ACK,Jun-06,193,81,0,0,0,274,,,,,,,,,
ACK,Jul-06,305,270,0,252,0,827,,,,,,,,,
ACK,Aug-06,99,191,0,38,0,328,,,,,,,,,
ACK,Sep-06,13,30,0,0,0,43,,,,,,,,,
ACK,May-07,25,47,0,0,0,72,,,,,,,,,
ACK,Jun-07,541,240,0,68,0,849,,,,,,,,,
ACK,Jul-07,542,492,0,11,2,1047,,,,,,,,,
ACK,Aug-07,709,177,0,191,0,1077,,,,,,,,,
ACK,Sep-07,48,110,0,0,8,166,,,,,,,,,
ACK,May-08,0,0,0,0,0,0,,,,,,,,,
ACK,Jun-08,473,451,29,29,0,982,,,,,,,,,
ACK,Jul-08,830,626,0,104,96,1656,,,,,,,,,
ACK,Aug-08,969,368,0,231,22,1590,,,,,,,,,
ACK,Sep-08,0,17,0,0,0,17,,,,,,,,,
ACK,May-09,0,0,0,0,0,0,,,,,,,,,
ACK,Jun-09,195,36,0,10,65,306,,,,,,,,,
ACK,Jul-09,159,20,0,131,0,310,,,,,,,,,
ACK,Aug-09,320,229,0,0,0,549,,,,,,,,,
ACK,Sep-09,0,0,0,0,0,0,,,,,,,,,
ACK,May-10,0,0,0,0,0,0,,,,,,,,,
ACK,Jun-10,105,0,0,0,0,105,,,,,,,,,
ACK,Jul-10,219,53,0,0,0,272,,,,,,,,,
ACK,Aug-10,4,71,0,0,0,75,,,,,,,,,
ACK,Sep-10,40,40,0,0,0,80,,,,,,,,,
ACK,May-11,0,98,0,0,0,98,,,,,,,,,
ACK,Jun-11,0,0,0,191,0,191,,,,,,,,,
ACK,Jul-11,0,226,0,0,0,226,,,,,,,,,
ACK,Aug-11,299,0,0,0,0,299,,,,,,,,,
ACK,Sep-11,92,0,0,0,0,92,,,,,,,,,
ACK,Oct-11,0,0,0,0,0,0,,,,,,,,,
ACK,May-12,118,0,0,0,0,118,,,,,,,,,
ACK,Jun-12,45,17,0,20,98,180,,,,,,,,,
ACK,Jul-12,107,0,0,0,0,107,,,,,,,,,
ACK,Aug-12,19,0,0,0,113,132,,,,,,,,,
ACK,Sep-12,64,0,0,0,0,64,,,,,,,,,
ACK,Oct-12,0,0,0,0,0,0,,,,,,,,,
ACK,May-13,33,0,0,0,0,33,,,,,,,,,
ACK,Jun-13,245,0,0,46,0,291,,,,,,,,,
ACK,Jul-13,107,129,0,0,0,236,,,,,,,,,
ACK,Aug-13,77,69,0,0,0,146,,,,,,,,,
ACK,Sep-13,106,0,0,0,0,106,,,,,,,,,
ACK,Oct-13,0,14,0,0,0,14,,,,,,,,,
ACK,May-14,94,0,0,0,0,94,,,,,,,,,
ACK,Jun-14,31,38,0,0,0,69,,,,,,,,,
ACK,Jul-14,118,21,0,147,0,286,,,,,,,,,
ACK,Aug-14,57,49,0,0,0,106,,,,,,,,,
ACK,Sep-14,17,0,0,0,0,17,,,,,,,,,
ACK,Oct-14,0,0,0,0,0,0,,,,,,,,,
ACK,May-15,125,0,0,0,0,125,,,,,,,,,
ACK,Jun-15,197,20,0,87,0,304,,,,,,,,,
ACK,Jul-15,236,29,0,0,24,289,,,,,,,,,
ACK,Aug-15,66,123,4,0,0,193,,,,,,,,,
ACK,Sep-15,72,32,0,40,0,144,,,,,,,,,
ACK,Oct-15,14,0,0,0,47,61,,,,,,,,,
ACK,May-16,1,61,0,0,0,62,,,,,,,,,
ACK,Jun-16,235,20,0,0,0,255,,,,,,,,,
ACK,Jul-16,326,79,0,3,188,596,,,,,,,,,
